#OTU_num	A-low-1-1	A-low-1-2	A-low-1-3	A-low-2-1	A-low-2-2	A-low-2-3	A-low-3-1	A-low-3-2	A-low-3-3	A-low-4-1	A-low-4-2	A-low-4-3	A-high-1-1	A-high-1-2	A-high-1-3	A-high-2-1	A-high-2-2	A-high-2-3	A-high-3-1	A-high-3-2	A-high-3-3	A-high-4-1	A-high-4-2	A-high-4-3	B-low-1-1	B-low-1-2	B-low-1-3	B-low-2-1	B-low-2-2	B-low-2-3	B-low-3-1	B-low-3-2	B-low-3-3	B-low-4-1	B-low-4-2	B-low-4-3	B-high-1-1	B-high-1-2	B-high-1-3	B-high-2-1	B-high-2-2	B-high-2-3	B-high-3-1	B-high-3-2	B-high-3-3	B-high-4-1	B-high-4-2	B-high-4-3	C-low-1-1	C-low-1-2	C-low-1-3	C-low-2-1	C-low-2-2	C-low-2-3	C-low-3-1	C-low-3-2	C-low-3-3	C-low-4-1	C-low-4-2	C-low-4-3	C-high-1-1	C-high-1-2	C-high-1-3	C-high-2-1	C-high-2-2	C-high-2-3	C-high-3-1	C-high-3-2	C-high-3-3	C-high-4-1	C-high-4-2	C-high-4-3	D-low-1-1	D-low-1-2	D-low-1-3	D-low-2-1	D-low-2-2	D-low-2-3	D-low-3-1	D-low-3-2	D-low-3-3	D-low-4-1	D-low-4-2	D-low-4-3	D-high-1-1	D-high-1-2	D-high-1-3	D-high-2-1	D-high-2-2	D-high-2-3	D-high-3-1	D-high-3-2	D-high-3-3	D-high-4-1	D-high-4-2	D-high-4-3
OTU_22	0.003500205	0.004278029	0.003608236	0.00546637	0.004969427	0.006157769	0.00421321	0.00358663	0.003997148	0.00421321	0.004169998	0.004169998	0.005250308	0.004688547	0.004299635	0.004515697	0.004450878	0.005336733	0.006028131	0.006697924	0.003370568	0.003781086	0.004602122	0.004407666	0.009355487	0.005034246	0.005315127	0.005185489	0.006589893	0.006481862	0.005574401	0.005271914	0.0059201	0.003673055	0.003478599	0.004753365	0.002290258	0.004169998	0.003435387	0.003327356	0.002981656	0.003456993	0.002376683	0.002938444	0.002743988	0.000734611	0.001231554	0.001382797	0.003737874	0.004688547	0.004256422	0.007540566	0.005898494	0.0062658	0.006071344	0.005509582	0.007302897	0.005963313	0.006049737	0.003327356	0.004429272	0.0027872	0.003781086	0.005271914	0.007410928	0.006611499	0.006957198	0.008988181	0.004883002	0.005941706	0.006805955	0.005185489	0.001858134	0.002981656	0.00375948	0.005077458	0.002441501	0.00296005	0.002290258	0.003608236	0.002895232	0.005790463	0.002463107	0.003565024	0.002873625	0.003176112	0.003024869	0.002938444	0.002635957	0.004234816	0.003111294	0.004148391	0.002419895	0.002182227	0.004537303	0.002355076
OTU_23	0.001620465	0.001750103	0.002139014	0.001901346	0.002419895	0.002139014	0.00108031	0.001598859	0.000972279	0.001037098	0.00125316	0.00125316	0.001901346	0.002895232	0.002981656	0.002139014	0.002419895	0.002203833	0.002009377	0.002030983	0.001274766	0.002614351	0.002592745	0.001858134	0.005617613	0.004753365	0.003997148	0.007108442	0.006309012	0.002657563	0.002722382	0.002743988	0.003737874	0.002139014	0.002571138	0.00205259	0.002916838	0.005228702	0.002700776	0.004947821	0.002463107	0.004537303	0.003219325	0.002938444	0.00375948	0.000734611	0.000604974	0.000604974	0.003219325	0.007000411	0.010695072	0.007907871	0.008685695	0.00563922	0.009549943	0.007238079	0.013568697	0.005142277	0.007151654	0.004710153	0.006481862	0.006611499	0.006805955	0.008059115	0.010867921	0.008664088	0.007951084	0.010781496	0.014000821	0.00546637	0.006438649	0.006525074	0.000864248	0.00170689	0.004515697	0.003629842	0.002635957	0.003565024	0.002268652	0.00250632	0.002203833	0.0027872	0.001944558	0.002009377	0.001901346	0.003456993	0.003197718	0.002311864	0.003046475	0.004580516	0.001987771	0.00404036	0.002203833	0.001317979	0.001966165	0.000734611
OTU_24	0.001404403	0.001037098	0.00108031	0.000669792	0.000583368	0.000907461	0.001037098	0.001339585	0.001469222	0.001512434	0.001382797	0.001922952	0.001642072	0.002225439	0.002290258	0.001814921	0.002852019	0.001685284	0.001317979	0.001296372	0.001058704	0.00187974	0.001296372	0.00170689	0.002355076	0.004494091	0.005163883	0.003500205	0.002247045	0.008318389	0.009355487	0.010198129	0.003694661	0.006611499	0.005336733	0.006287406	0.003176112	0.002030983	0.002030983	0.002743988	0.003608236	0.004234816	0.005509582	0.00375948	0.00529352	0.001901346	0.002463107	0.002441501	0.006395437	0.004774971	0.002895232	0.005725644	0.006438649	0.002203833	0.002895232	0.001966165	0.00170689	0.002852019	0.003478599	0.004645334	0.004991033	0.003543418	0.004148391	0.001469222	0.002182227	0.00170689	0.00546637	0.003997148	0.002657563	0.003284143	0.006179375	0.008275177	0.000475337	0.001037098	0.000280881	0.000324093	0.000151243	0.000259274	0.000280881	0.000432124	0.000367305	0.000777823	0.000367305	0.000885854	0.000367305	0.001274766	0.000324093	0.000540155	0.000496943	0.000756217	0.000259274	0.000388912	0.000518549	0.000432124	0.000302487	0.000259274
OTU_25	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	4.32E-05	0	0	0	2.16E-05	0	0	0	0	0	4.32E-05	0	0	0	0.000821036	0.000648186	0.000388912	0.00125316	0.000756217	0.000648186	0.000410518	0.000302487	0.001361191	0.000604974	0.000777823	0.000713005	0.000540155	0.001750103	0.00341378	0.000821036	0.000713005	0.007065229	0.004083573	0.004018754	0.004774971	0.000713005	0.000907461	0.002074196	8.64E-05	0.002398289	0.000518549	0.00062658	0.000324093	0.000216062	0.000237668	0.000388912	0.000367305	8.64E-05	0.000129637	0.000151243	0.000993885	0.000194456	0.000216062	0.000280881	0.000302487	0.000540155	0.000280881	0.000108031	0.000194456	0.003565024	0.000367305	0.000216062	0.000821036	0.000583368	0.002571138	0.001274766	0.002160621	0.001037098	0.001404403	0.002225439	0.00125316	0.000410518	0.000929067	0.000734611	0.002030983	0.000929067	0.005660826	0.001274766	0.002225439	0.00045373	0.006849167	0.001966165	0.00233347	0.002527926	0.001750103	0.001447616
OTU_26	4.32E-05	4.32E-05	6.48E-05	6.48E-05	0.000108031	4.32E-05	4.32E-05	0.00017285	4.32E-05	0.000194456	0.000194456	0.000324093	4.32E-05	0	0	4.32E-05	0.00017285	2.16E-05	4.32E-05	8.64E-05	4.32E-05	4.32E-05	8.64E-05	6.48E-05	0.005790463	0.006006525	0.00671953	0.004126785	0.004105179	0.006028131	0.006200981	0.006028131	0.008728907	0.005941706	0.001382797	0.00734611	0.008015902	0.002635957	0.00250632	0.005055852	0.002571138	0.003694661	0.004904609	0.002009377	0.002700776	0.001814921	0.001274766	0.002095802	0.001490828	0.002290258	0.002852019	0.003910723	0.003845905	0.001858134	0.004256422	0.00233347	0.003629842	0.002225439	0.002916838	0.002981656	0.002916838	0.003176112	0.003262537	0.003889117	0.002938444	0.004558909	0.001836527	0.002635957	0.001490828	0.004774971	0.001771709	0.002614351	0.001404403	0.005423158	0.008707301	0.004558909	0.002981656	0.003456993	0.002808807	0.010889527	0.003197718	0.007151654	0.015124344	0.012553205	0.001598859	0.009982067	0.004774971	0.004602122	0.008231964	0.004429272	0.006071344	0.006157769	0.007605384	0.007691809	0.006157769	0.005941706
OTU_27	0.000950673	0.000821036	0.000907461	0.000734611	0.000432124	0.00045373	0.000864248	0.000713005	0.00108031	0.001188341	0.001382797	0.001382797	0.000540155	0.000561761	0.000756217	0.000734611	0.000821036	0.000756217	0.000432124	0.000821036	0.000821036	0.001101916	0.000993885	0.000950673	0.001577253	0.001771709	0.00250632	0.001188341	0.000950673	0.001317979	0.001642072	0.00205259	0.001382797	0.001490828	0.001404403	0.001339585	0.001858134	0.001836527	0.00125316	0.002938444	0.002635957	0.00250632	0.002095802	0.001836527	0.002182227	0.000410518	0.000734611	0.00062658	0.002268652	0.001598859	0.002916838	0.001166735	0.002484714	0.001577253	0.001922952	0.002203833	0.002139014	0.002355076	0.003089687	0.00296005	0.005963313	0.006654711	0.004256422	0.00296005	0.003651449	0.001642072	0.004342847	0.003500205	0.003997148	0.002765594	0.005358339	0.004364453	0.00062658	0.001015492	0.000993885	0.000929067	0.000648186	0.000885854	0.001015492	0.000907461	0.000842642	0.001620465	0.001447616	0.001447616	0.00108031	0.002981656	0.001620465	0.002571138	0.002139014	0.003673055	0.000972279	0.001642072	0.001166735	0.001188341	0.002009377	0.000583368
OTU_28	0.004472484	0.003910723	0.006589893	0.004256422	0.004342847	0.00483979	0.003500205	0.006978804	0.003500205	0.00250632	0.003024869	0.003154506	0.004278029	0.006460255	0.005423158	0.005682432	0.005423158	0.006071344	0.006352224	0.005984919	0.016744809	0.005487976	0.004256422	0.005185489	0.001836527	0.00079943	0.000972279	0.001663678	0.001663678	0.001555647	0.00108031	0.001037098	0.001274766	0.001058704	0.000648186	0.001037098	0.001317979	0.002852019	0.001469222	0.002290258	0.001966165	0.001642072	0.003003263	0.002030983	0.001858134	0.000388912	0.000691399	0.000756217	0.001966165	0.00358663	0.003327356	0.00501264	0.005358339	0.005315127	0.004126785	0.006309012	0.005358339	0.004169998	0.00375948	0.003845905	0.004602122	0.004191604	0.003629842	0.005876888	0.004623728	0.003845905	0.004450878	0.004580516	0.004278029	0.00296005	0.003024869	0.003154506	0.00045373	0.000777823	0.003024869	0.001966165	0.000756217	0.000993885	0.000929067	0.003673055	0.000993885	0.002419895	0.00079943	0.001166735	0.000713005	0.00108031	0.001317979	0.002095802	0.001771709	0.003651449	0.00045373	0.001231554	0.001145129	0.000388912	0.000518549	0.000324093
OTU_29	0.003608236	0.002722382	0.003348962	0.003910723	0.004991033	0.0059201	0.00438606	0.00438606	0.004278029	0.003240931	0.003737874	0.004169998	0.000756217	0.001382797	0.001317979	0.001555647	0.001555647	0.001598859	0.001512434	0.001145129	0.002463107	0.002247045	0.00170689	0.002419895	0.00341378	0.004904609	0.005358339	0.006870773	0.006136162	0.005444764	0.005725644	0.003953936	0.003629842	0.004602122	0.002441501	0.004537303	0.000302487	0.000410518	0.000540155	0.000691399	0.000432124	0.000518549	0.000604974	0.000864248	0.000669792	0.000216062	0.000345699	0.000432124	0.000302487	0.000713005	0.001188341	0.001577253	0.001404403	0.000475337	0.001620465	0.000259274	0.000972279	0.000367305	0.000950673	0.000388912	8.64E-05	2.16E-05	0.000108031	0.000518549	0.000108031	0.000756217	0.00017285	0.000216062	0.000410518	0.000324093	0.000540155	0.000345699	8.64E-05	0.000345699	0.000388912	0.000259274	0.000194456	0.000432124	0.000151243	0.000669792	0.000388912	0.000518549	0.000108031	6.48E-05	6.48E-05	0.000129637	6.48E-05	0	4.32E-05	0.000108031	4.32E-05	0.000129637	2.16E-05	0.00017285	6.48E-05	8.64E-05
OTU_30	0.00205259	0.001771709	0.003521811	0.002268652	0.002117408	0.003327356	0.002484714	0.003997148	0.002290258	0.00233347	0.002139014	0.002549532	0.001793315	0.002527926	0.002355076	0.003003263	0.002916838	0.002441501	0.00296005	0.00296005	0.006741136	0.002398289	0.002441501	0.002311864	0.005099064	0.004602122	0.004883002	0.003781086	0.003824298	0.009312274	0.010608647	0.010090098	0.006438649	0.006633105	0.005984919	0.00779984	0.006503468	0.00421321	0.003694661	0.003608236	0.003629842	0.0031329	0.01155932	0.005941706	0.004472484	0.00250632	0.003694661	0.003521811	0.000864248	0.002160621	0.001966165	0.002441501	0.003024869	0.001944558	0.003046475	0.003348962	0.003089687	0.004580516	0.005207095	0.003997148	0.003197718	0.00205259	0.002117408	0.003370568	0.00170689	0.001642072	0.002895232	0.00250632	0.002203833	0.002549532	0.002009377	0.003240931	0.000216062	0.000475337	0.001382797	0.000756217	0.000302487	0.000648186	0.000648186	0.002484714	0.000432124	0.001123523	0.000496943	0.000691399	0.000432124	0.000734611	0.000540155	0.00062658	0.00079943	0.001015492	0.000324093	0.000648186	0.000648186	0.000302487	0.000345699	0.000129637
OTU_31	0.000388912	0.000388912	0.000432124	0.000561761	0.000367305	0.000367305	0.000604974	0.000367305	0.000496943	0.00045373	0.000713005	0.000540155	0.000324093	0.000388912	0.000216062	6.48E-05	0.000561761	0.000540155	0.00045373	0.000669792	0.000237668	0.000496943	0.000734611	0.000367305	0.004105179	0.001944558	0.001534041	0.0059201	0.005379945	0.002700776	0.002484714	0.002225439	0.004278029	0.002895232	0.00421321	0.003629842	0.002247045	0.006481862	0.004450878	0.003867511	0.004169998	0.013179785	0.003500205	0.005984919	0.007713415	0.002009377	0.002311864	0.001944558	0.003154506	0.006373831	0.005250308	0.002441501	0.003305749	0.003435387	0.003024869	0.003154506	0.005768857	0.003845905	0.003608236	0.003629842	0.003889117	0.004299635	0.004688547	0.005487976	0.007497353	0.004126785	0.004450878	0.006525074	0.006481862	0.007000411	0.006784348	0.005444764	0.001361191	0.00187974	0.003910723	0.003456993	0.002873625	0.002635957	0.002722382	0.0031329	0.00671953	0.002376683	0.003867511	0.00438606	0.001771709	0.007540566	0.005185489	0.001512434	0.002009377	0.002463107	0.00466694	0.004148391	0.00205259	0.001598859	0.005358339	0.001231554
OTU_32	0.002743988	0.002873625	0.004256422	0.00250632	0.002009377	0.002247045	0.003867511	0.007648597	0.004169998	0.004969427	0.004083573	0.004926215	0.003068081	0.003024869	0.002873625	0.003802692	0.003219325	0.003673055	0.003219325	0.003003263	0.00170689	0.003176112	0.00358663	0.003543418	0.001166735	0.00062658	0.000929067	0.000734611	0.000561761	0.001123523	0.000561761	0.000367305	0.000583368	0.000604974	0.00062658	0.000561761	0.000302487	0.000669792	0.000475337	0.001101916	0.001966165	0.001166735	0.001728496	0.001469222	0.001209947	0.000129637	0.000388912	0.000475337	0.000821036	0.000691399	0.000648186	0.000496943	0.000907461	0.001058704	0.000540155	0.000734611	0.000432124	0.000540155	0.000885854	0.000885854	0.000907461	0.000518549	0.000669792	0.00017285	0.000345699	0.000583368	0.000669792	0.000324093	0.00045373	0.00045373	0.000604974	0.000518549	0.000194456	0.000216062	0.000388912	0.000345699	0.000237668	0.00045373	0.000324093	0.000950673	0.000280881	0.000475337	0.000324093	0.000280881	0.000324093	0.000151243	0.000324093	0.00045373	0.000561761	0.00062658	4.32E-05	0.000345699	0.00045373	0.000302487	0.000367305	0.00017285
OTU_33	0.001771709	0.002441501	0.001728496	0.002657563	0.002355076	0.002549532	0.002484714	0.002376683	0.002182227	0.001490828	0.00187974	0.00205259	0.001944558	0.002571138	0.001901346	0.001598859	0.002355076	0.001771709	0.00205259	0.002765594	0.002268652	0.002463107	0.002635957	0.001944558	0.004796578	0.004169998	0.003910723	0.003370568	0.004083573	0.004537303	0.006395437	0.006892379	0.004407666	0.003565024	0.00421321	0.003240931	0.003262537	0.00375948	0.001469222	0.002895232	0.003176112	0.002139014	0.002311864	0.00233347	0.002679169	0.000993885	0.000885854	0.001231554	0.001101916	0.0027872	0.003240931	0.002549532	0.003068081	0.003975542	0.00404036	0.002765594	0.004861396	0.003024869	0.005574401	0.002355076	0.00170689	0.001339585	0.001793315	0.002895232	0.002376683	0.002074196	0.002527926	0.003889117	0.004342847	0.003392174	0.002852019	0.002722382	0.000367305	0.000583368	0.001101916	0.002182227	0.000756217	0.001490828	0.001037098	0.001858134	0.001166735	0.002225439	0.001166735	0.001836527	0.001231554	0.002895232	0.001339585	0.001555647	0.002290258	0.002700776	0.001058704	0.001598859	0.000777823	0.000713005	0.001015492	0.000777823
OTU_34	0.000972279	0.000929067	0.000734611	0.000907461	0.000950673	0.000842642	0.000950673	0.000734611	0.000756217	0.000496943	0.000842642	0.000691399	0.000864248	0.001858134	0.001274766	0.001490828	0.001188341	0.001166735	0.00125316	0.001058704	0.000864248	0.001101916	0.000604974	0.000864248	0.004602122	0.007454141	0.007324504	0.008556057	0.007648597	0.006849167	0.015167556	0.012877298	0.012704449	0.008339995	0.004105179	0.008836938	0.004429272	0.007454141	0.002679169	0.006330618	0.00438606	0.005401551	0.009830823	0.007000411	0.011429683	0.000907461	0.001598859	0.001620465	0.000475337	0.00062658	0.001166735	0.001037098	0.000691399	0.001188341	0.001555647	0.004321241	0.001188341	0.003348962	0.001534041	0.003543418	0.003932329	0.007886265	0.002679169	0.004558909	0.004018754	0.00045373	0.003089687	0.003219325	0.002549532	0.003154506	0.003997148	0.004429272	0.000237668	0.000302487	0.000302487	0.000713005	0.000216062	0.000648186	0.000950673	0.000777823	0.00045373	0.000302487	0.000367305	0.000432124	0.000691399	0.002635957	0.001382797	0.002247045	0.001728496	0.002268652	0.000907461	0.002873625	0.002247045	0.000561761	0.000259274	0.000388912
OTU_35	0.002398289	0.002009377	0.001858134	0.002592745	0.002830413	0.003024869	0.002571138	0.002700776	0.002139014	0.00142601	0.00170689	0.002268652	0.001166735	0.001274766	0.001858134	0.001966165	0.001901346	0.001274766	0.001231554	0.001534041	0.001987771	0.001555647	0.001512434	0.001123523	0.005833675	0.003111294	0.00250632	0.004364453	0.004299635	0.004602122	0.003997148	0.002527926	0.003305749	0.003370568	0.003046475	0.003521811	0.000907461	0.001685284	0.001037098	0.000821036	0.001685284	0.000821036	0.00108031	0.00142601	0.000972279	0.000151243	0.00062658	0.000496943	0.000410518	0.000496943	0.000972279	0.00079943	0.001145129	0.000713005	0.001534041	0.000518549	0.001274766	0.000583368	0.000950673	0.00045373	0.000604974	0.000518549	0.000756217	0.00187974	0.00062658	0.000583368	0.000929067	0.001145129	0.001101916	0.001728496	0.001145129	0.001145129	0.000194456	0.000194456	0.000367305	0.000561761	0.000194456	0.000496943	0.000302487	0.000432124	0.000216062	0.000885854	0.000561761	0.000583368	0.000280881	0.000691399	0.000410518	0.000842642	0.00062658	0.00108031	0.000151243	0.000302487	0.000194456	0.000259274	0.000216062	0.000108031
OTU_36	0.001966165	0.002592745	0.002635957	0.001771709	0.001209947	0.002355076	0.002139014	0.001966165	0.001793315	0.001447616	0.001858134	0.001663678	0.00125316	0.00233347	0.002074196	0.001512434	0.002311864	0.001620465	0.001598859	0.00205259	0.001296372	0.002182227	0.002182227	0.001663678	0.001771709	0.000669792	0.00062658	0.002463107	0.001858134	0.001728496	0.001663678	0.001987771	0.00108031	0.001469222	0.00125316	0.001145129	0.001836527	0.002592745	0.001166735	0.001447616	0.00187974	0.000950673	0.001534041	0.002376683	0.001296372	0.000821036	0.000713005	0.001015492	0.000950673	0.00125316	0.00296005	0.002419895	0.001555647	0.003651449	0.00375948	0.003392174	0.004061967	0.002441501	0.003046475	0.002571138	0.001382797	0.001447616	0.001058704	0.001404403	0.000907461	0.00062658	0.001922952	0.002139014	0.001858134	0.001966165	0.00205259	0.001317979	0.000129637	0.000259274	0.000410518	0.000907461	8.64E-05	0.000432124	0.000432124	0.000583368	0.000216062	0.000518549	0.000691399	0.000864248	8.64E-05	0.000194456	0.000259274	0.000864248	0.000324093	0.000713005	0.000259274	0.000345699	0.000216062	0.000151243	0.000129637	0.000324093
OTU_37	0.003932329	0.004558909	0.004774971	0.004731759	0.005358339	0.003737874	0.004018754	0.003392174	0.004515697	0.00341378	0.00341378	0.003435387	0.005444764	0.006179375	0.007216473	0.005423158	0.004969427	0.004753365	0.004883002	0.006633105	0.002268652	0.006157769	0.005379945	0.005207095	0.002743988	0.005423158	0.005531189	0.002182227	0.002376683	0.001922952	0.00170689	0.002030983	0.003435387	0.002182227	0.002419895	0.001771709	0.001058704	0.003068081	0.00205259	0.001858134	0.001944558	0.002635957	0.002030983	0.001836527	0.002614351	0.000410518	0.000367305	0.000561761	0.001793315	0.003521811	0.006460255	0.004364453	0.005163883	0.006784348	0.005099064	0.003565024	0.005185489	0.004299635	0.005034246	0.003392174	0.002398289	0.001317979	0.00233347	0.002182227	0.003089687	0.003219325	0.002981656	0.004558909	0.004126785	0.003348962	0.003824298	0.003089687	0.000734611	0.00062658	0.001469222	0.001166735	0.001123523	0.001145129	0.000972279	0.001469222	0.001231554	0.002635957	0.000756217	0.001490828	0.000475337	0.000907461	0.001620465	0.000821036	0.000518549	0.00079943	0.000367305	0.000885854	0.001058704	0.000280881	0.000648186	0.000237668
OTU_38	0.000280881	0.000345699	0.000475337	0.000496943	0.000367305	0.000324093	0.000410518	0.000280881	0.000518549	0.000496943	0.00017285	0.000259274	0.000388912	0.000734611	0.000669792	0.000842642	0.00079943	0.000388912	0.000669792	0.000885854	0.000432124	0.00079943	0.000561761	0.000410518	0.000885854	0.000756217	0.000496943	0.001490828	0.001231554	0.000864248	0.001101916	0.000756217	0.000713005	0.00062658	0.000496943	0.000691399	0.000561761	0.000691399	0.000475337	0.000777823	0.000388912	0.00079943	0.000821036	0.000713005	0.000713005	0.000129637	0.000237668	0.000388912	0.000756217	0.001447616	0.001685284	0.002009377	0.003932329	0.001901346	0.003240931	0.002074196	0.00358663	0.003176112	0.001966165	0.001685284	0.003176112	0.001598859	0.002527926	0.002635957	0.003327356	0.003197718	0.004342847	0.00717326	0.001944558	0.002895232	0.003500205	0.003197718	0.000475337	0.000518549	0.001123523	0.001145129	0.000540155	0.000691399	0.000561761	0.000777823	0.000518549	0.002009377	0.000821036	0.00142601	0.00108031	0.001037098	0.000583368	0.001339585	0.001447616	0.00205259	0.000691399	0.001123523	0.000756217	0.000885854	0.001166735	0.000367305
OTU_39	0.002225439	0.003370568	0.0027872	0.003089687	0.00250632	0.002700776	0.002311864	0.001858134	0.002247045	0.002722382	0.003111294	0.003284143	0.003176112	0.003565024	0.003348962	0.003608236	0.003673055	0.004472484	0.003478599	0.0031329	0.006460255	0.003478599	0.0027872	0.003219325	0.002592745	0.00170689	0.00170689	0.002722382	0.002160621	0.002139014	0.002182227	0.002009377	0.001512434	0.001188341	0.000929067	0.001382797	0.00187974	0.002376683	0.002592745	0.00341378	0.001793315	0.003953936	0.002981656	0.002355076	0.002895232	0.000604974	0.000821036	0.000669792	0.001231554	0.003197718	0.003651449	0.002830413	0.002743988	0.003910723	0.002419895	0.001490828	0.002419895	0.002009377	0.002117408	0.001274766	0.00233347	0.002203833	0.003089687	0.00421321	0.002311864	0.002765594	0.002117408	0.002873625	0.003046475	0.00205259	0.00170689	0.001944558	0.000691399	0.001037098	0.002290258	0.001555647	0.000821036	0.001166735	0.000713005	0.000993885	0.000777823	0.000777823	0.000604974	0.000821036	0.000842642	0.000756217	0.001663678	0.001404403	0.002095802	0.002614351	0.000648186	0.001274766	0.000972279	0.000583368	0.000669792	0.000259274
OTU_40	0	0	0	2.16E-05	0	8.64E-05	0	2.16E-05	0	2.16E-05	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	4.32E-05	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0.000108031	8.64E-05	2.16E-05	4.32E-05	6.48E-05	6.48E-05	8.64E-05	0	0	2.16E-05	8.64E-05	0.002463107	0.002247045	0.009355487	0.003889117	0.002830413	0.006913986	0.011602532	0.008685695	0.011062377	0.016939265	0.017609057	0.007259685	0.001447616	0.002182227	0.003154506	0.004364453	0.001555647	0.001512434	0.003521811	0.004796578	0.002571138	0.012682843	0.008015902	0.005855282	0.000302487	0.000713005	0.00079943	0.000864248	0.000475337	0.000648186	0.000648186	0.002117408	0.000993885	0.004537303	0.000604974	0.002895232	0.000540155	0.000194456	0.000691399	0.000993885	0.000324093	0.001685284	0.000410518	0.000648186	0.000950673	0.001598859	0.002225439	0.000496943
OTU_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	4.32E-05	2.16E-05	0	0	2.16E-05	0	0.000194456	2.16E-05	0.000518549	0.000993885	0.000324093	0.000410518	0.000108031	0.000324093	0.000259274	0.005812069	0.000756217	0.000324093	0.000345699	0.000129637	0.000108031	6.48E-05	2.16E-05	4.32E-05	0	4.32E-05	0.002463107	2.16E-05	0	0.000108031	0.000129637	0.000194456	0.000972279	0.003327356	0.016896053	0.000540155	0.022837759	0.002203833	0.000648186	0.002679169	0.020028952	0.006417043	0.000583368	0.014130458	0.003716267	0.012034656	0.015297193	0.005250308	0.006935592	0.001209947	0.001598859	0.005077458	0.002225439	0.002225439	0.093770931	0.000388912
